"period","timestamp","duration","possession_team.name","type.name","player.name","team.name","pass.length","pass.recipient.name","pass.outcome.name","ball_receipt.outcome.name","match_id","location.x","location.y","pass.end_location.x","pass.end_location.y"
"1","00:30:03.893","1.827","Belgium","Pass","Thomas Meunier","Belgium","10.440307","Dries Mertens","Incomplete",NA,"7536","95","79","105","76"
"1","00:30:14.933","1.199","Belgium","Pass","Anga Dedryck Boyata","Belgium","19.723083","Axel Witsel",NA,NA,"7536","39","44","56","54"
"1","00:30:18.893","2.547","Belgium","Pass","Toby Alderweireld","Belgium","51.86521","Romelu Lukaku Menama","Incomplete",NA,"7536","55","71","104","54"
"1","00:31:00.893","1.76","Belgium","Pass","Thomas Meunier","Belgium","22.022715","Axel Witsel",NA,NA,"7536","72","79","55","65"
"1","00:31:05.773","0.6","Belgium","Pass","Anga Dedryck Boyata","Belgium","3.1622777","Axel Witsel",NA,NA,"7536","56","48","59","47"
"1","00:31:10.093","1.24","Belgium","Pass","Jan Vertonghen","Belgium","26.925823","Yannick Ferreira Carrasco",NA,NA,"7536","64","26","78","3"
"1","00:31:18.533","0.6","Belgium","Pass","Jan Vertonghen","Belgium","8.602325","Axel Witsel",NA,NA,"7536","48","18","41","23"
"1","00:31:21.013","0.48","Belgium","Pass","Yannick Ferreira Carrasco","Belgium","6","Axel Witsel",NA,NA,"7536","39","19","39","25"
"1","00:31:30.053","1.04","Belgium","Pass","Toby Alderweireld","Belgium","15.132746","Anga Dedryck Boyata",NA,NA,"7536","50","52","48","37"
"1","00:31:35.333","1.12","Belgium","Pass","Jan Vertonghen","Belgium","29.732138","Dries Mertens",NA,NA,"7536","59","23","81","3"
"1","00:31:40.893","1.6","Belgium","Pass","Jan Vertonghen","Belgium","23.194826","Toby Alderweireld",NA,NA,"7536","63","25","66","48"
"1","00:31:48.773","0.64","Belgium","Pass","Anga Dedryck Boyata","Belgium","15.132746","Axel Witsel",NA,NA,"7536","66","38","81","36"
"1","00:31:53.173","3.32","Belgium","Pass","Eden Hazard","Belgium","53","Thomas Meunier","Out",NA,"7536","75","40","120","68"
"1","00:32:36.733","1.72","Belgium","Pass","Jan Vertonghen","Belgium","23","Romelu Lukaku Menama",NA,NA,"7536","52","51","75","51"
"1","00:32:40.013","5.227","Belgium","Pass","Eden Hazard","Belgium","46.06517","Dries Mertens","Incomplete",NA,"7536","72","45","93","4"
"1","00:33:11.453","0.88","Belgium","Pass","Kevin De Bruyne","Belgium","23.086792","Yannick Ferreira Carrasco",NA,NA,"7536","57","29","79","22"
"1","00:33:17.493","1.067","Belgium","Pass","Dries Mertens","Belgium","29.966648","Romelu Lukaku Menama","Incomplete",NA,"7536","99","9","112","36"
"1","00:34:36.133","0.96","Belgium","Pass","Eden Hazard","Belgium","20.248457","Kevin De Bruyne",NA,NA,"7536","45","60","56","77"
"1","00:35:09.693","0.959","Belgium","Pass","Thibaut Courtois","Belgium","10.198039","Anga Dedryck Boyata",NA,NA,"7536","9","39","19","41"
"1","00:35:14.173","1.32","Belgium","Pass","Kevin De Bruyne","Belgium","15.811388","Anga Dedryck Boyata",NA,NA,"7536","38","47","29","34"
"1","00:35:22.053","2.147","Belgium","Pass","Kevin De Bruyne","Belgium","35.35534","Romelu Lukaku Menama","Incomplete",NA,"7536","60","56","85","31"
"1","00:35:26.893","0.68","Belgium","Pass","Axel Witsel","Belgium","17.691807","Jan Vertonghen",NA,NA,"7536","67","31","55","18"
"1","00:35:33.973","0.679","Belgium","Pass","Yannick Ferreira Carrasco","Belgium","8.485281","Eden Hazard",NA,NA,"7536","109","15","103","21"
"1","00:35:40.613","1.64","Belgium","Pass","Eden Hazard","Belgium","15","Axel Witsel",NA,NA,"7536","106","16","94","25"
"1","00:35:45.773","1.64","Belgium","Pass","Kevin De Bruyne","Belgium","24.596748","Thomas Meunier",NA,NA,"7536","95","47","106","69"
"1","00:36:38.253","1.6","Belgium","Pass","Dries Mertens","Belgium","28.301943","Anga Dedryck Boyata",NA,NA,"7536","65","73","50","49"
"1","00:36:42.733","1.44","Belgium","Pass","Toby Alderweireld","Belgium","18.681541","Anga Dedryck Boyata",NA,NA,"7536","49","65","44","47"
"1","00:36:49.093","1.56","Belgium","Pass","Jan Vertonghen","Belgium","25.317978","Toby Alderweireld",NA,NA,"7536","57","29","61","54"
"1","00:36:57.452","0.64","Belgium","Pass","Thomas Meunier","Belgium","7.28011","Eden Hazard",NA,NA,"7536","82","65","89","63"
"1","00:38:45.573","1.359","Belgium","Pass","Jan Vertonghen","Belgium","7.071068","Kevin De Bruyne",NA,NA,"7536","21","21","28","22"
"1","00:38:57.813","0.839","Belgium","Pass","Toby Alderweireld","Belgium","12.529964","Dries Mertens",NA,NA,"7536","62","64","73","58"
"1","00:39:01.733","1.64","Belgium","Pass","Toby Alderweireld","Belgium","19.924858","Kevin De Bruyne",NA,NA,"7536","70","62","64","43"
"1","00:39:06.013","1.28","Belgium","Pass","Dries Mertens","Belgium","18.027756","Romelu Lukaku Menama",NA,NA,"7536","88","48","106","47"
"1","00:40:35.213","1.32","Belgium","Pass","Kevin De Bruyne","Belgium","17.117243","Romelu Lukaku Menama","Incomplete",NA,"7536","53","50","70","48"
"1","00:41:30.653","1.6","Belgium","Pass","Toby Alderweireld","Belgium","15.524175","Anga Dedryck Boyata",NA,NA,"7536","14","63","18","48"
"1","00:41:39.613","1.08","Belgium","Pass","Toby Alderweireld","Belgium","16.124516","Anga Dedryck Boyata",NA,NA,"7536","42","61","40","45"
"1","00:41:46.333","0.68","Belgium","Pass","Kevin De Bruyne","Belgium","19.723083","Eden Hazard",NA,NA,"7536","63","62","80","52"
"1","00:42:09.013","0.347","Belgium","Pass","Toby Alderweireld","Belgium","3.1622777",NA,"Incomplete",NA,"7536","17","78","20","79"
"1","00:42:20.773","1.44","Belgium","Pass","Thomas Meunier","Belgium","20","Eden Hazard",NA,NA,"7536","30","76","50","76"
"1","00:42:34.493","1.28","Belgium","Pass","Anga Dedryck Boyata","Belgium","14.142136","Thibaut Courtois",NA,NA,"7536","26","57","16","47"
"1","00:42:39.773","1.36","Belgium","Pass","Anga Dedryck Boyata","Belgium","25","Jan Vertonghen",NA,NA,"7536","26","49","33","25"
"1","00:42:51.453","1.4","Belgium","Pass","Toby Alderweireld","Belgium","16.155495","Anga Dedryck Boyata",NA,NA,"7536","66","61","60","46"
"1","00:42:55.173","0.96","Belgium","Pass","Axel Witsel","Belgium","8.944272","Jan Vertonghen",NA,NA,"7536","68","32","64","24"
"1","00:43:02.893","1.64","Belgium","Pass","Toby Alderweireld","Belgium","13.038404","Anga Dedryck Boyata",NA,NA,"7536","74","57","67","46"
"1","00:43:07.413","1","Belgium","Pass","Toby Alderweireld","Belgium","21.189621","Thomas Meunier",NA,NA,"7536","75","59","82","79"
"1","00:43:09.535","1.478","Belgium","Pass","Dries Mertens","Belgium","12.649111","Thomas Meunier",NA,NA,"7536","84","74","72","78"
"1","00:43:14.453","1.68","Belgium","Pass","Toby Alderweireld","Belgium","23.086792","Anga Dedryck Boyata",NA,NA,"7536","66","66","64","43"
"1","00:43:40.293","1.92","Belgium","Pass","Thibaut Courtois","Belgium","17.804493","Toby Alderweireld",NA,NA,"7536","8","37","19","51"
"1","00:43:48.733","1.48","Belgium","Pass","Kevin De Bruyne","Belgium","39.40812","Eden Hazard","Incomplete",NA,"7536","56","53","88","30"
"1","00:43:59.533","1.6","Belgium","Pass","Dries Mertens","Belgium","20.396078","Eden Hazard",NA,NA,"7536","72","21","92","17"
"1","00:44:05.493","0.467","Belgium","Pass","Dries Mertens","Belgium","4","Jan Vertonghen","Incomplete",NA,"7536","110","24","110","28"
"1","00:45:37.853","0.76","Belgium","Pass","Romelu Lukaku Menama","Belgium","8.944272","Axel Witsel",NA,NA,"7536","30","71","34","63"
"1","00:45:42.333","1.64","Belgium","Pass","Thomas Meunier","Belgium","22.671568","Thibaut Courtois",NA,NA,"7536","21","67","4","52"
"1","00:46:19.453","0.64","Belgium","Pass","Toby Alderweireld","Belgium","12.806249","Axel Witsel",NA,NA,"7536","74","72","66","62"
"1","00:46:22.493","1.2","Belgium","Pass","Eden Hazard","Belgium","11.401754","Toby Alderweireld",NA,NA,"7536","79","58","82","69"
"1","00:46:38.053","1.56","Belgium","Pass","Kevin De Bruyne","Belgium","35.77709","Dries Mertens",NA,NA,"7536","78","37","94","5"
"1","00:46:53.853","1.04","Belgium","Pass","Anga Dedryck Boyata","Belgium","18.35756","Toby Alderweireld",NA,NA,"7536","61","38","70","54"
"1","00:47:00.253","2.2","Belgium","Pass","Thomas Meunier","Belgium","39.357338","Yannick Ferreira Carrasco","Incomplete",NA,"7536","116","67","98","32"
"2","00:00:00.493","1.04","Belgium","Pass","Romelu Lukaku Menama","Belgium","7.28011","Axel Witsel",NA,NA,"7536","61","40","54","42"
"2","00:00:03.533","1.8","Belgium","Pass","Yannick Ferreira Carrasco","Belgium","24.083189","Anga Dedryck Boyata",NA,NA,"7536","55","25","37","41"
"2","00:00:11.973","0.8","Belgium","Pass","Kevin De Bruyne","Belgium","12.0415945","Axel Witsel",NA,NA,"7536","63","60","64","48"
"2","00:00:17.573","1.76","Belgium","Pass","Jan Vertonghen","Belgium","30.232433","Yannick Ferreira Carrasco",NA,NA,"7536","61","20","86","3"
"2","00:00:23.973","2.24","Belgium","Pass","Jan Vertonghen","Belgium","38.052597","Toby Alderweireld",NA,NA,"7536","66","14","64","52"
"2","00:00:36.773","1.64","Belgium","Pass","Axel Witsel","Belgium","18.788294","Toby Alderweireld",NA,NA,"7536","72","49","80","66"
"2","00:01:12.293","1.067","Belgium","Pass","Kevin De Bruyne","Belgium","30.528675","Anga Dedryck Boyata","Incomplete",NA,"7536","91","72","107","46"
"2","00:01:22.453","2.2","Belgium","Pass","Kevin De Bruyne","Belgium","17.720045","Thomas Meunier",NA,NA,"7536","78","80","61","75"
"2","00:01:28.973","0.92","Belgium","Pass","Anga Dedryck Boyata","Belgium","15.556349","Axel Witsel",NA,NA,"7536","58","44","69","55"
"2","00:01:33.293","1.16","Belgium","Pass","Kevin De Bruyne","Belgium","18.384777","Dries Mertens",NA,NA,"7536","84","63","101","70"
"2","00:02:50.693","2.919","Panama","Pass","Anga Dedryck Boyata","Belgium","17.029387","Kevin De Bruyne",NA,NA,"7536","31","27","30","44"
"2","00:02:59.173","1.68","Belgium","Pass","Dries Mertens","Belgium","18.027756","Eden Hazard",NA,NA,"7536","30","45","45","35"
"2","00:03:57.653","2.267","Belgium","Pass","Dries Mertens","Belgium","20.22375","Kevin De Bruyne","Incomplete",NA,"7536","99","80","79","77"
"2","00:04:07.813","1.159","Belgium","Pass","Thomas Meunier","Belgium","6.0827627","Kevin De Bruyne",NA,NA,"7536","29","66","35","67"
"2","00:04:11.333","0.84","Belgium","Pass","Romelu Lukaku Menama","Belgium","10.630146","Eden Hazard",NA,NA,"7536","64","54","56","47"
"2","00:04:39.973","1.6","Belgium","Pass","Jan Vertonghen","Belgium","38.013157","Romelu Lukaku Menama",NA,NA,"7536","35","4","66","26"
"2","00:05:04.173","0.76","Belgium","Pass","Kevin De Bruyne","Belgium","13.892444","Dries Mertens",NA,NA,"7536","59","40","71","47"
"2","00:05:06.653","0.52","Belgium","Pass","Romelu Lukaku Menama","Belgium","7.28011","Dries Mertens",NA,NA,"7536","79","40","72","38"
"2","00:07:34.413","1.12","Belgium","Pass","Eden Hazard","Belgium","15.556349","Jan Vertonghen",NA,NA,"7536","65","5","54","16"
"2","00:07:38.813","4.467","Belgium","Pass","Kevin De Bruyne","Belgium","48.9183","Dries Mertens","Incomplete",NA,"7536","73","43","110","75"
"2","00:10:12.493","5.187","Belgium","Pass","Thibaut Courtois","Belgium","93.55747","Romelu Lukaku Menama","Incomplete",NA,"7536","6","42","98","59"
"2","00:12:29.613","1.667","Panama","Pass","Thomas Meunier","Belgium","21.954498","Eden Hazard","Incomplete",NA,"7536","42","47","61","36"
"2","00:12:50.853","5.96","Belgium","Pass","Kevin De Bruyne","Belgium","82.8734","Romelu Lukaku Menama","Out",NA,"7536","42","48","120","20"
"2","00:14:11.653","0.919","Belgium","Pass","Anga Dedryck Boyata","Belgium","22.561028","Axel Witsel",NA,NA,"7536","22","34","27","56"
"2","00:14:18.933","0.92","Belgium","Pass","Kevin De Bruyne","Belgium","13.341664","Axel Witsel",NA,NA,"7536","52","56","49","43"
"2","00:14:23.053","1.399","Belgium","Pass","Anga Dedryck Boyata","Belgium","20.248457","Toby Alderweireld",NA,NA,"7536","46","39","53","58"
"2","00:14:51.493","0.92","Belgium","Pass","Toby Alderweireld","Belgium","15.524175","Anga Dedryck Boyata",NA,NA,"7536","28","55","32","40"
"2","00:14:57.893","2.56","Belgium","Pass","Axel Witsel","Belgium","19.235384","Jan Vertonghen",NA,NA,"7536","51","31","48","12"
"2","00:15:04.333","0.599","Belgium","Pass","Kevin De Bruyne","Belgium","15.652476","Dries Mertens",NA,NA,"7536","57","52","71","59"
"2","00:15:10.813","0.839","Belgium","Pass","Kevin De Bruyne","Belgium","18.027756","Dries Mertens",NA,NA,"7536","75","52","81","69"
"2","00:15:15.653","0.879","Belgium","Pass","Romelu Lukaku Menama","Belgium","13.341664","Thomas Meunier",NA,NA,"7536","101","61","104","48"
"2","00:15:25.613","1.36","Belgium","Pass","Toby Alderweireld","Belgium","21.189621","Anga Dedryck Boyata",NA,NA,"7536","62","70","55","50"
"2","00:15:32.533","0.72","Belgium","Pass","Toby Alderweireld","Belgium","13.892444","Kevin De Bruyne",NA,NA,"7536","62","63","74","70"
"2","00:15:45.373","1.08","Belgium","Pass","Axel Witsel","Belgium","12.206555","Toby Alderweireld",NA,NA,"7536","82","61","75","71"
"2","00:15:49.933","1.48","Belgium","Pass","Jan Vertonghen","Belgium","26.627054","Eden Hazard",NA,NA,"7536","74","27","96","12"
"2","00:15:58.973","0.6","Belgium","Pass","Axel Witsel","Belgium","9.486833","Eden Hazard",NA,NA,"7536","104","27","107","18"
"2","00:16:09.613","1.44","Belgium","Pass","Jan Vertonghen","Belgium","28.284271","Anga Dedryck Boyata",NA,NA,"7536","88","16","68","36"
"2","00:16:16.613","0.68","Belgium","Pass","Toby Alderweireld","Belgium","7.81025","Dries Mertens",NA,NA,"7536","89","58","95","63"
"2","00:16:19.613","0.92","Belgium","Pass","Toby Alderweireld","Belgium","11.661903","Dries Mertens",NA,NA,"7536","85","63","91","73"
"2","00:16:23.653","0.72","Belgium","Pass","Thomas Meunier","Belgium","14.142136","Toby Alderweireld",NA,NA,"7536","96","77","82","75"
"2","00:16:31.293","1.96","Belgium","Pass","Thomas Meunier","Belgium","16.552946","Toby Alderweireld",NA,NA,"7536","87","79","102","72"
"2","00:16:37.853","0.427","Belgium","Pass","Dries Mertens","Belgium","14.142136",NA,"Incomplete",NA,"7536","111","59","109","45"
"2","00:18:19.093","1.32","Belgium","Pass","Toby Alderweireld","Belgium","17.20465","Kevin De Bruyne",NA,NA,"7536","34","52","48","62"
"2","00:18:26.533","2","Belgium","Pass","Thomas Meunier","Belgium","19.104973","Dries Mertens",NA,NA,"7536","95","63","114","65"
"2","00:18:41.813","1.28","Belgium","Pass","Kevin De Bruyne","Belgium","16.552946","Toby Alderweireld",NA,NA,"7536","79","77","64","70"
"2","00:18:47.133","1.16","Belgium","Pass","Anga Dedryck Boyata","Belgium","14.56022","Toby Alderweireld",NA,NA,"7536","63","43","59","57"
"2","00:18:52.253","0.907","Belgium","Pass","Kevin De Bruyne","Belgium","15.524175","Eden Hazard","Incomplete",NA,"7536","72","77","87","73"
"2","00:18:58.853","0.72","Belgium","Pass","Kevin De Bruyne","Belgium","12.529964","Axel Witsel",NA,NA,"7536","71","66","65","55"
"2","00:19:01.573","1.32","Belgium","Pass","Eden Hazard","Belgium","11.045361","Romelu Lukaku Menama",NA,NA,"7536","87","51","88","40"
"2","00:20:06.493","1.8","Belgium","Pass","Thomas Meunier","Belgium","29.017237","Toby Alderweireld",NA,NA,"7536","98","79","69","78"
"2","00:20:14.333","1.36","Belgium","Pass","Anga Dedryck Boyata","Belgium","17.720045","Toby Alderweireld",NA,NA,"7536","58","50","63","67"
"2","00:20:20.893","1.12","Belgium","Pass","Anga Dedryck Boyata","Belgium","19.104973","Jan Vertonghen",NA,NA,"7536","54","45","56","26"
"2","00:20:25.813","1.36","Belgium","Pass","Eden Hazard","Belgium","18.248287","Jan Vertonghen",NA,NA,"7536","69","3","51","6"
"2","00:20:32.093","0.96","Belgium","Pass","Anga Dedryck Boyata","Belgium","13.038404","Toby Alderweireld",NA,NA,"7536","46","43","53","54"
"2","00:20:36.613","0.8","Belgium","Pass","Axel Witsel","Belgium","12.649111","Kevin De Bruyne",NA,NA,"7536","64","45","60","33"
"2","00:20:39.773","2.04","Belgium","Pass","Yannick Ferreira Carrasco","Belgium","24.698177","Jan Vertonghen",NA,NA,"7536","75","19","54","6"
"2","00:20:43.813","0.88","Belgium","Pass","Eden Hazard","Belgium","16.27882","Kevin De Bruyne",NA,NA,"7536","61","3","58","19"
"2","00:21:09.293","1.12","Belgium","Pass","Toby Alderweireld","Belgium","16.03122","Anga Dedryck Boyata",NA,NA,"7536","36","73","35","57"
"2","00:21:15.133","1.08","Belgium","Pass","Jan Vertonghen","Belgium","22.203604","Yannick Ferreira Carrasco",NA,NA,"7536","52","19","70","6"
"2","00:21:19.973","1.12","Belgium","Pass","Jan Vertonghen","Belgium","26","Anga Dedryck Boyata",NA,NA,"7536","56","14","46","38"
"2","00:21:24.813","1.12","Belgium","Pass","Toby Alderweireld","Belgium","23.194826","Dries Mertens",NA,NA,"7536","53","56","76","59"
"2","00:21:28.773","0.84","Belgium","Pass","Axel Witsel","Belgium","22.135944","Thomas Meunier",NA,NA,"7536","66","56","59","77"
"2","00:21:33.013","1.48","Belgium","Pass","Toby Alderweireld","Belgium","28.86174","Kevin De Bruyne",NA,NA,"7536","50","64","57","36"
"2","00:21:42.013","0.68","Belgium","Pass","Toby Alderweireld","Belgium","16","Dries Mertens",NA,NA,"7536","64","56","80","56"
"2","00:21:47.733","0.76","Belgium","Pass","Thomas Meunier","Belgium","17","Toby Alderweireld",NA,NA,"7536","79","77","62","77"
"2","00:21:52.213","1.28","Belgium","Pass","Axel Witsel","Belgium","9.055386","Toby Alderweireld",NA,NA,"7536","65","63","66","72"
"2","00:21:55.893","1.24","Belgium","Pass","Dries Mertens","Belgium","20.12461","Thomas Meunier",NA,NA,"7536","80","68","98","77"
"2","00:22:05.013","0.64","Belgium","Pass","Eden Hazard","Belgium","10.198039","Thomas Meunier",NA,NA,"7536","95","71","85","73"
"2","00:22:09.973","0.92","Belgium","Pass","Anga Dedryck Boyata","Belgium","23.769728","Jan Vertonghen",NA,NA,"7536","67","45","73","22"
"2","00:22:31.013","1","Belgium","Pass","Yannick Ferreira Carrasco","Belgium","6.708204","Jan Vertonghen",NA,NA,"7536","84","3","81","9"
"2","00:22:34.013","1.16","Belgium","Pass","Kevin De Bruyne","Belgium","11.661903","Jan Vertonghen",NA,NA,"7536","86","3","76","9"
"2","00:22:39.933","0.72","Belgium","Pass","Axel Witsel","Belgium","18.027756","Toby Alderweireld",NA,NA,"7536","69","34","68","52"
"2","00:22:45.333","1.827","Belgium","Pass","Thomas Meunier","Belgium","36.71512","Romelu Lukaku Menama","Incomplete",NA,"7536","95","71","113","39"
"2","00:22:54.773","0.96","Belgium","Pass","Jan Vertonghen","Belgium","8.062258","Eden Hazard",NA,NA,"7536","83","9","90","5"
"2","00:23:00.493","1.36","Belgium","Pass","Kevin De Bruyne","Belgium","11.18034","Eden Hazard",NA,NA,"7536","102","23","112","18"
"2","00:23:10.133","0.88","Belgium","Pass","Kevin De Bruyne","Belgium","19.697716","Romelu Lukaku Menama",NA,NA,"7536","106","25","114","43"
"2","00:24:45.493","1.16","Belgium","Pass","Thibaut Courtois","Belgium","19.026299","Toby Alderweireld",NA,NA,"7536","7","44","6","63"
"2","00:24:56.293","1.36","Belgium","Pass","Axel Witsel","Belgium","24.738634","Jan Vertonghen",NA,NA,"7536","43","34","49","10"
"2","00:25:07.053","0.68","Belgium","Pass","Thibaut Courtois","Belgium","5.0990195","Anga Dedryck Boyata",NA,NA,"7536","19","37","24","38"
"2","00:25:12.453","1.4","Belgium","Pass","Toby Alderweireld","Belgium","10.049875","Anga Dedryck Boyata",NA,NA,"7536","38","52","37","42"
"2","00:25:17.853","1.52","Belgium","Pass","Axel Witsel","Belgium","13.152946","Toby Alderweireld",NA,NA,"7536","51","44","49","57"
"2","00:25:25.892","0.96","Belgium","Pass","Anga Dedryck Boyata","Belgium","17.117243","Jan Vertonghen",NA,NA,"7536","54","32","56","15"
"2","00:25:58.720","1.093","Panama","Pass","Jan Vertonghen","Belgium","7.81025",NA,"Out",NA,"7536","33","6","39","1"
"2","00:26:49.013","1.439","Belgium","Pass","Toby Alderweireld","Belgium","18.027756","Anga Dedryck Boyata",NA,NA,"7536","29","61","30","43"
"2","00:26:55.093","1.08","Belgium","Pass","Toby Alderweireld","Belgium","29.15476","Romelu Lukaku Menama",NA,NA,"7536","41","61","68","50"
"2","00:27:01.160","0.693","Belgium","Pass","Romelu Lukaku Menama","Belgium","10","Yannick Ferreira Carrasco",NA,NA,"7536","70","39","78","33"
"2","00:27:12.933","1.199","Belgium","Pass","Eden Hazard","Belgium","21.931713","Axel Witsel",NA,NA,"7536","112","14","92","23"
"2","00:27:16.453","0.72","Belgium","Pass","Jan Vertonghen","Belgium","13.152946","Axel Witsel",NA,NA,"7536","89","29","91","16"
"2","00:27:25.880","0.973","Belgium","Pass","Eden Hazard","Belgium","12.083046","Axel Witsel","Incomplete",NA,"7536","101","6","96","17"
"2","00:28:06.933","1.84","Panama","Pass","Toby Alderweireld","Belgium","20.615528","Thibaut Courtois",NA,NA,"7536","27","29","7","34"
"2","00:28:55.653","1.667","Belgium","Pass","Jan Vertonghen","Belgium","23.345236","Romelu Lukaku Menama","Incomplete",NA,"7536","16","1","39","5"
"2","00:29:32.120","0.533","Belgium","Pass","Kevin De Bruyne","Belgium","4.1231055","Axel Witsel",NA,NA,"7536","29","22","33","21"
"2","00:29:38.000","1.693","Belgium","Pass","Eden Hazard","Belgium","24.33105","Romelu Lukaku Menama",NA,NA,"7536","79","32","103","28"
"2","00:31:39.720","1.333","Belgium","Pass","Toby Alderweireld","Belgium","15.6205","Kevin De Bruyne",NA,NA,"7536","23","38","33","50"
"2","00:32:04.973","0.76","Belgium","Pass","Anga Dedryck Boyata","Belgium","14.142136","Toby Alderweireld",NA,NA,"7536","46","43","48","57"
"2","00:32:09.853","0.8","Belgium","Pass","Kevin De Bruyne","Belgium","12.727922","Toby Alderweireld",NA,NA,"7536","64","51","55","60"
"2","00:32:13.973","0.56","Belgium","Pass","Anga Dedryck Boyata","Belgium","11.18034","Axel Witsel",NA,NA,"7536","54","41","64","36"
"2","00:32:16.693","0.84","Belgium","Pass","Anga Dedryck Boyata","Belgium","19.104973","Toby Alderweireld",NA,NA,"7536","55","39","57","58"
"2","00:32:23.813","0.84","Belgium","Pass","Kevin De Bruyne","Belgium","18.384777","Mousa Sidi Yaya Dembélé",NA,NA,"7536","78","52","85","35"
"2","00:33:40.760","3.253","Belgium","Pass","Jan Vertonghen","Belgium","23.769728","Mousa Sidi Yaya Dembélé","Incomplete",NA,"7536","15","1","37","10"
"2","00:33:47.333","0.4","Belgium","Pass","Toby Alderweireld","Belgium","9.055386","Axel Witsel",NA,NA,"7536","28","33","29","24"
"2","00:33:50.733","2.96","Belgium","Pass","Kevin De Bruyne","Belgium","41.725292","Romelu Lukaku Menama",NA,NA,"7536","51","47","81","76"
"2","00:34:08.933","2","Belgium","Pass","Toby Alderweireld","Belgium","21.633308","Thibaut Courtois",NA,NA,"7536","27","54","9","42"
"2","00:35:02.413","1.88","Belgium","Pass","Jan Vertonghen","Belgium","30.083218","Anga Dedryck Boyata",NA,NA,"7536","91","1","63","12"
"2","00:35:07.813","3.039","Belgium","Pass","Toby Alderweireld","Belgium","47.801674","Thomas Meunier",NA,NA,"7536","55","30","68","76"
"2","00:35:16.960","0.413","Belgium","Pass","Dries Mertens","Belgium","4.1231055","Romelu Lukaku Menama",NA,NA,"7536","100","52","99","56"
"2","00:35:58.853","1","Belgium","Pass","Mousa Sidi Yaya Dembélé","Belgium","11.045361","Romelu Lukaku Menama",NA,NA,"7536","57","40","68","41"
"2","00:36:02.360","1.173","Belgium","Pass","Mousa Sidi Yaya Dembélé","Belgium","11.313708","Eden Hazard",NA,NA,"7536","70","26","78","18"
"2","00:36:09.453","0.24","Belgium","Pass","Romelu Lukaku Menama","Belgium","2.236068","Eden Hazard",NA,NA,"7536","94","26","93","24"
"2","00:38:36.333","1.959","Belgium","Pass","Eden Hazard","Belgium","21.377558","Jan Vertonghen",NA,NA,"7536","103","1","82","5"
"2","00:38:39.933","1.72","Belgium","Pass","Axel Witsel","Belgium","32.55764","Anga Dedryck Boyata",NA,NA,"7536","81","13","49","19"
"2","00:38:46.053","1.24","Belgium","Pass","Anga Dedryck Boyata","Belgium","24.04163","Mousa Sidi Yaya Dembélé",NA,NA,"7536","41","22","64","15"
"2","00:38:48.173","1.306","Belgium","Pass","Axel Witsel","Belgium","14","Mousa Sidi Yaya Dembélé",NA,NA,"7536","57","19","57","5"
"2","00:38:50.653","1.28","Belgium","Pass","Jan Vertonghen","Belgium","15.6205","Axel Witsel",NA,NA,"7536","49","7","61","17"
"2","00:38:53.333","1.28","Belgium","Pass","Jan Vertonghen","Belgium","19.313208","Kevin De Bruyne",NA,NA,"7536","50","11","57","29"
"2","00:38:59.400","1.973","Belgium","Pass","Toby Alderweireld","Belgium","33.83785","Thomas Meunier",NA,NA,"7536","39","49","58","77"
"2","00:39:06.293","1.479","Belgium","Pass","Kevin De Bruyne","Belgium","13.601471","Thomas Meunier",NA,NA,"7536","74","66","82","77"
"2","00:39:14.973","2.16","Belgium","Pass","Romelu Lukaku Menama","Belgium","41.231056","Jan Vertonghen",NA,NA,"7536","88","59","78","19"
"2","00:39:23.960","1.4","Belgium","Pass","Eden Hazard","Belgium","13","Thorgan Hazard","Incomplete",NA,"7536","92","15","97","27"
"2","00:39:42.653","2.867","Panama","Pass","Thibaut Courtois","Belgium","55.9017","Mousa Sidi Yaya Dembélé","Incomplete",NA,"7536","3","51","58","41"
"2","00:40:38.373","1","Belgium","Pass","Toby Alderweireld","Belgium","12.529964","Kevin De Bruyne",NA,NA,"7536","22","61","33","67"
"2","00:40:43.250","1.243","Belgium","Pass","Toby Alderweireld","Belgium","20.024984","Anga Dedryck Boyata",NA,NA,"7536","24","63","25","43"
"2","00:40:49.853","1","Belgium","Pass","Axel Witsel","Belgium","21.023796","Eden Hazard",NA,NA,"7536","38","50","59","49"
"2","00:41:29.213","2.587","Belgium","Pass","Thorgan Hazard","Belgium","24.020824","Romelu Lukaku Menama","Incomplete",NA,"7536","70","62","94","61"
"2","00:42:34.695","1.158","Belgium","Pass","Romelu Lukaku Menama","Belgium","12.0415945","Axel Witsel",NA,NA,"7536","42","78","33","70"
"2","00:44:10.760","0.493","Belgium","Pass","Thomas Meunier","Belgium","7.071068","Romelu Lukaku Menama","Incomplete",NA,"7536","116","72","117","65"
"2","00:45:26.960","0.8","Belgium","Pass","Thorgan Hazard","Belgium","13.601471","Kevin De Bruyne",NA,NA,"7536","42","16","53","24"
"2","00:45:53.933","0.52","Belgium","Pass","Eden Hazard","Belgium","4.1231055","Nacer Chadli",NA,NA,"7536","81","6","77","5"
"2","00:45:56.920","0.732","Belgium","Pass","Kevin De Bruyne","Belgium","6.0827627","Mousa Sidi Yaya Dembélé",NA,NA,"7536","68","20","62","19"
"2","00:45:59.740","0.993","Belgium","Pass","Jan Vertonghen","Belgium","11.401754","Eden Hazard",NA,NA,"7536","66","11","75","4"
